id_setor_censitario,dom_alugados
350160805000118,78
350160805000169,78
350170705000014,78
350210105000031,78
350210105000043,78
350250705000042,78
350410705000074,78
350450305000024,78
350450305000030,78
350460205000004,78
350550005000050,78
350550005000116,78
350560905000030,78
350570805000015,78
350570805000018,78
350570810000040,78
350600305000065,78
350600305000424,78
350650805000013,78
350650805000067,78
350650805000122,78
350760505000162,78
350820705000003,78
350950205000018,78
350950205000149,78
350950205000285,78
350950205000296,78
350950205000403,78
350950205000459,78
350950205000637,78
350950205000887,78
350950205001143,78
350950205001206,78
350980905000002,78
351050005000031,78
351050005000067,78
351060905000087,78
351060930000029,78
351080705000008,78
351140905000002,78
351150805000025,78
351280305000008,78
351280305000035,78
351300905000069,78
351300905000086,78
351300910000002,78
351310805000027,78
351380105000058,78
351380105000102,78
351380105000462,78
351410605000024,78
351500405000234,78
351510310000012,78
351540005000005,78
351550905000007,78
351570705000144,78
351620005000074,78
351620005000171,78
351630905000090,78
351700005000006,78
351750505000011,78
351820605000032,78
351870105000066,78
351870110000072,78
351870110000104,78
351880005000055,78
351880005000114,78
351880005000151,78
351880005000215,78
351880005000576,78
351880005000606,78
351880005000615,78
351880005000811,78
351880010000051,78
351880010000291,78
351880010000434,78
351880010000448,78
351880010000452,78
351880010000511,78
351907105000078,78
351907105000104,78
351907105000106,78
351907105000159,78
352044205000008,78
352130905000013,78
352220805000005,78
352230705000009,78
352250505000070,78
352320605000041,78
352340405000008,78
352340405000068,78
352350305000020,78
352390905000046,78
352390905000066,78
352410505000008,78
352430305000009,78
352430305000087,78
352480805000034,78
352500305000054,78
352500305000063,78
352510205000042,78
352530005000059,78
352590405000232,78
352710805000071,78
352720705000063,78
352850205000005,78
352900505000011,78
352900505000107,78
352940105000232,78
352940105000292,78
352940105000430,78
352970805000019,78
352990605000003,78
353030005000031,78
353030005000048,78
353060705000015,78
353060705000064,78
353060710000050,78
353060713000009,78
353070605000015,78
353070605000125,78
353170405000002,78
353300705000007,78
353340305000003,78
353350205000002,78
353390805000031,78
353440105000115,78
353440105000197,78
353440105000414,78
353440105000421,78
353440105000444,78
353440105000450,78
353440105000460,78
353440105000573,78
353440105000662,78
353440105000749,78
353440105000839,78
353470805000029,78
353650505000004,78
353650505000011,78
353650505000039,78
353650505000078,78
353650505000127,78
353730505000009,78
353730505000028,78
353800605000014,78
353870905000085,78
353870905000253,78
353880805000014,78
353920205000018,78
353930105000020,78
354020005000010,78
354060605000037,78
354070505000069,78
354075405000012,78
354080405000003,78
354100005000103,78
354330305000018,78
354340205000082,78
354340205000155,78
354340205000228,78
354340205000308,78
354390705000010,78
354515905000004,78
354530805000001,78
354580305000155,78
354730405000030,78
354730405000075,78
354770005000002,78
354780905000013,78
354780905000046,78
354780905000513,78
354780905000535,78
354780905000581,78
354780905000742,78
354780908000030,78
354840105000001,78
354850005000009,78
354850005000064,78
354850005000085,78
354850005000127,78
354850005000171,78
354850005000298,78
354850005000322,78
354850005000350,78
354850005000402,78
354870805000155,78
354870805000201,78
354870805000511,78
354870805000626,78
354870805000679,78
354870805001067,78
354880705000030,78
354880705000054,78
354880705000064,78
354880705000076,78
354880705000130,78
354890620000007,78
354980505000016,78
354980505000063,78
354980505000267,78
354980505000369,78
354990405000012,78
354990405000257,78
354990405000371,78
354990405000411,78
355040705000021,78
355040705000034,78
355070410000018,78
355100905000021,78
355150405000013,78
355150405000031,78
355170205000008,78
355170205000043,78
355170210000007,78
355190005000013,78
355210605000016,78
355220505000003,78
355220505000101,78
355220505000141,78
355220505000188,78
355220505000216,78
355220505000218,78
355220505000361,78
355220505000423,78
355220505000507,78
355240315000037,78
355240315000084,78
355240315000142,78
355280905000097,78
355280905000100,78
355280905000122,78
355280905000149,78
355280905000176,78
355310405000001,78
355370805000045,78
355370805000058,78
355410205000028,78
355500005000084,78
355540605000037,78
355620605000078,78
355640405000028,78
355650305000054,78
355680005000013,78
355710505000026,78
355720405000003,78
355030801000035,79
355030805000085,79
355030807000060,79
355030807000065,79
355030808000034,79
355030808000060,79
355030811000054,79
355030811000121,79
355030811000218,79
355030813000046,79
355030813000056,79
355030814000048,79
355030815000140,79
355030817000160,79
355030817000245,79
355030817000283,79
355030818000062,79
355030819000096,79
355030819000282,79
355030819000324,79
355030820000016,79
355030820000048,79
355030820000052,79
355030822000035,79
355030822000102,79
355030823000037,79
355030824000102,79
355030826000079,79
355030826000099,79
355030826000100,79
355030826000140,79
355030827000028,79
355030829000134,79
355030830000029,79
355030830000108,79
355030830000219,79
355030831000039,79
355030834000149,79
355030835000002,79
355030835000086,79
355030836000243,79
355030837000224,79
355030838000135,79
355030839000139,79
355030841000001,79
355030842000059,79
355030842000086,79
355030842000093,79
355030843000060,79
355030843000174,79
355030843000224,79
355030845000117,79
355030846000232,79
355030849000045,79
355030850000100,79
355030851000031,79
355030851000039,79
355030851000097,79
355030858000056,79
355030858000214,79
355030859000052,79
355030860000030,79
355030863000038,79
355030863000081,79
355030866000069,79
355030866000071,79
355030866000141,79
355030868000003,79
355030868000071,79
355030868000149,79
355030868000180,79
355030868000225,79
355030868000261,79
355030868000325,79
355030871000042,79
355030872000011,79
355030872000055,79
355030872000138,79
355030872000142,79
355030873000189,79
355030873000191,79
355030874000046,79
355030875000079,79
355030876000034,79
355030876000139,79
355030876000155,79
355030876000193,79
355030876000291,79
355030877000071,79
355030877000167,79
355030880000105,79
355030881000072,79
355030885000044,79
355030886000057,79
355030889000048,79
355030889000173,79
355030890000082,79
355030890000211,79
355030891000001,79
355030892000078,79
355030892000091,79
355030892000201,79
355030893000073,79
355030893000076,79
355030893000100,79
355030893000130,79
355030894000200,79
350130105000008,79
350160805000125,79
350160805000170,79
350180605000004,79
350190505000007,79
350330705000006,79
350330705000020,79
350380205000062,79
350400805000010,79
350410705000010,79
350410705000046,79
350410705000078,79
350550005000001,79
350550005000011,79
350550005000099,79
350550005000101,79
350560905000007,79
350560905000010,79
350570810000010,79
350580705000015,79
350640905000001,79
350650805000054,79
350710005000041,79
350740705000030,79
350810805000010,79
350920515000023,79
350940305000014,79
350950205000021,79
350950205000084,79
350950205000126,79
350950205000148,79
350950205000215,79
350950205000503,79
350950205000847,79
350950205001067,79
350970005000058,79
351050005000078,79
351050010000014,79
351060905000022,79
351060905000158,79
351060905000197,79
351060930000078,79
351150805000037,79
351220905000011,79
351280305000022,79
351300905000155,79
351360305000005,79
351380105000133,79
351380105000146,79
351380105000259,79
351380105000293,79
351380105000343,79
351380105000404,79
351380105000503,79
351480905000002,79
351492405000005,79
351510305000049,79
351518605000082,79
351550905000006,79
351550905000051,79
351620005000028,79
351620005000047,79
351620005000101,79
351620005000169,79
351620005000181,79
351620005000278,79
351620005000286,79
351640805000030,79
351670510000001,79
351750505000027,79
351770305000022,79
351830505000001,79
351880005000159,79
351880005000359,79
351880005000446,79
351880010000062,79
351880010000347,79
351930305000022,79
351960005000004,79
352000405000003,79
352050905000032,79
352050905000066,79
352100205000003,79
352110105000004,79
352220805000078,79
352240605000021,79
352250505000064,79
352270305000004,79
352340405000054,79
352380005000007,79
352390905000043,79
352390905000045,79
352390905000053,79
352390905000076,79
352410505000005,79
352410505000028,79
352430305000006,79
352430305000008,79
352500305000053,79
352530005000009,79
352530005000040,79
352590405000067,79
352590405000082,79
352590405000137,79
352590405000469,79
352690205000248,79
352760305000015,79
352900505000103,79
352900505000229,79
352920305000015,79
352930205000003,79
352930205000023,79
352930205000026,79
352930205000031,79
352940105000067,79
352940105000080,79
352940105000148,79
352940105000162,79
352940105000334,79
353060705000114,79
353060705000140,79
353060710000001,79
353070605000009,79
353070605000017,79
353070605000037,79
353070605000053,79
353080505000001,79
353080505000033,79
353080505000034,79
353080505000060,79
353080505000089,79
353140705000010,79
353150605000005,79
353150605000008,79
353180305000032,79
353190205000004,79
353280110000001,79
353390805000030,79
353390805000045,79
353440105000161,79
353440105000463,79
353440105000472,79
353440105000490,79
353440105000543,79
353440105000724,79
353440105000760,79
353440105000830,79
353440105000894,79
353470805000005,79
353470805000080,79
353475705000020,79
353700805000023,79
353730505000036,79
353760205000084,79
353800605000042,79
353870905000048,79
353870905000111,79
353870905000155,79
353870905000233,79
353870905000239,79
353870905000323,79
353870910000003,79
353930105000021,79
353940005000002,79
353950905000021,79
354000205000012,79
354020005000024,79
354140605000035,79
354140605000037,79
354140605000080,79
354140605000111,79
354140605000136,79
354140605000160,79
354140605000195,79
354140605000202,79
354150505000039,79
354160405000022,79
354260205000019,79
354340205000033,79
354340205000206,79
354340205000234,79
354340205000299,79
354340205000320,79
354340205000480,79
354390705000020,79
354430105000001,79
354480605000003,79
354520905000024,79
354520905000105,79
354580305000142,79
354580305000181,79
354640505000049,79
354660305000005,79
354680105000009,79
354680105000023,79
354700705000003,79
354730405000006,79
354730405000025,79
354780905000100,79
354780905000276,79
354780905000385,79
354780905000459,79
354780905000489,79
354780905000537,79
354850005000083,79
354850005000192,79
354850005000307,79
354850005000442,79
354850005000491,79
354850005000518,79
354870805000649,79
354870805000665,79
354870810000011,79
354880705000063,79
354890605000046,79
354890605000130,79
354890613000041,79
354910205000037,79
354940905000025,79
354980505000001,79
354980505000030,79
354980505000245,79
354980505000414,79
354980505000448,79
354980505000459,79
354990405000098,79
354990405000118,79
354990405000256,79
354990405000302,79
354990405000488,79
355010005000010,79
355070410000034,79
355100905000333,79
355110805000002,79
355170205000015,79
355210605000031,79
355220505000035,79
355220505000082,79
355220505000146,79
355220505000180,79
355220505000220,79
355220505000234,79
355220505000338,79
355220505000373,79
355220505000415,79
355220505000472,79
355240305000037,79
355240315000027,79
355240315000044,79
355240315000063,79
355240315000105,79
355260105000003,79
355270005000009,79
355330205000006,79
355370805000002,79
355400305000106,79
355450805000018,79
355450805000021,79
355540605000011,79
355620605000019,79
355620605000030,79
355620605000155,79
355645305000013,79
355670105000014,79
355690905000003,79
355710505000046,79
355030801000012,80
355030801000049,80
