id_setor_censitario,total_renda
350960108000013,739836
350960108000015,253766
350960108000016,305068
350960108000017,364976
350960108000018,364908
350960108000019,557982
350960108000020,751002
350960108000021,605360
350960108000022,541596
350960108000023,416218
350970005000001,1475198
350970005000002,840838
350970005000003,655562
350970005000004,480088
350970005000005,136520
350970005000006,224728
350970005000007,1155088
350970005000008,901876
350970005000009,499412
350970005000010,102042
350970005000011,1422124
350970005000012,1671056
350970005000013,721108
350970005000014,605406
350970005000015,730198
350970005000016,868598
350970005000017,379128
350970005000018,376772
350970005000019,656640
350970005000020,1012540
350970005000021,338648
350970005000022,1037872
350970005000023,421628
350970005000024,618120
350970005000025,473474
350970005000026,411504
350970005000027,2594966
350970005000028,0
350970005000029,0
350970005000030,523236
350970005000031,0
350970005000032,0
350970005000033,842784
350970005000034,929370
350970005000035,792090
350970005000036,979818
350970005000037,2106312
350970005000038,323452
350970005000039,402284
350970005000040,351178
350970005000041,65188
350970005000042,1101984
350970005000043,273664
350970005000044,695816
350970005000045,436604
350970005000046,412606
350970005000047,336038
350970005000048,292786
350970005000049,65080
350970005000051,778668
350970005000052,845216
350970005000053,604102
350970005000054,251480
350970005000055,1264220
350970005000056,1724422
350970005000057,682646
350970005000058,1114456
350970005000059,583248
350970005000060,365758
350970005000061,382164
350970005000062,1217646
350970005000063,1048998
350970005000064,1387040
350970005000065,263576
350970005000066,280190
350970005000067,1216168
350970005000068,266744
350970005000069,89486
350970005000072,463034
350970005000073,643552
350970005000074,561316
350970005000075,1000416
350970005000076,900688
350970005000077,15580
350970005000078,88542
350970005000079,106824
350970005000080,126820
350970005000081,36580
350970005000082,247108
350970005000083,52902
350970005000084,1020808
350970005000085,246664
350970005000086,59662
350970005000087,36208
350970005000088,33448
350970005000089,200280
350970005000090,191890
350970005000091,67036
350970005000092,1364874
350970005000093,209164
350980905000001,970398
350980905000002,729212
350980905000003,681300
350980905000004,1014372
350980905000005,115706
350980905000006,528654
350980905000007,131000
350980905000008,167470
350990805000001,969766
350990805000002,1133320
350990805000003,778062
350990805000004,980236
350990805000005,1446856
350990805000006,932746
350990805000008,727610
350990805000009,704260
350990805000010,394642
350990805000011,957566
350990805000012,559378
350990805000014,104100
350990805000015,13200
350990805000016,32880
350990805000017,56850
350990805000018,304702
350990805000019,135560
350990805000021,689580
350990805000022,517282
350990805000025,3580
350990810000001,132012
350990810000003,112534
350995705000001,454554
350995705000002,1005610
350995705000003,81890
350995705000004,104946
350995705000005,755252
350995705000006,1124354
351000505000001,1648912
351000505000002,1010998
351000505000003,1169206
351000505000004,1037388
351000505000005,892826
351000505000006,1146434
351000505000007,1519842
351000505000008,1165860
351000505000009,1767394
351000505000010,643668
351000505000011,1676264
351000505000012,1873008
351000505000013,1020272
351000505000014,727536
351000505000015,1082178
351000505000016,1124850
351000505000017,775368
351000505000018,592760
351000505000019,432314
351000505000020,946686
351000505000021,551722
351000505000022,380228
351000505000023,847392
351000505000024,1141102
351000505000025,954190
351000505000026,558422
351000505000027,694814
351000505000028,502506
351000505000029,388500
351000505000030,400312
351000505000032,33880
351000505000033,14940
351000505000034,246026
351000505000035,67346
351000505000036,58500
351000505000037,37580
351000505000038,181564
351000505000039,245500
351000505000040,185980
351000505000043,1059068
351000505000044,687874
351000510000001,729596
351000510000002,438194
351000510000003,68220
351000510000004,132436
351000510000005,127640
351000515000001,647394
351000515000002,104644
351000515000003,85640
351000520000001,208040
351000520000002,40468
351000520000003,132740
351010405000001,1852976
351010405000002,1024116
351010405000003,220266
351010405000004,347900
351015305000001,1129062
351015305000002,654194
351015305000003,192914
351015305000004,1067202
351015305000005,673788
351020305000001,940350
351020305000002,891880
351020305000003,818428
351020305000004,648986
351020305000005,924298
351020305000006,953318
351020305000007,1000072
351020305000008,373642
351020305000009,169298
351020305000010,408428
351020305000011,1481104
351020305000012,139326
351020305000013,614148
351020305000014,271732
351020305000015,534716
351020305000016,496280
351020305000017,277426
351020305000018,436818
351020305000019,301614
351020305000020,487412
351020305000021,446890
351020305000022,169646
351020305000023,936940
351020305000024,493976
351020305000025,349410
351020305000026,330276
351020305000027,157292
351020305000028,364448
351020305000029,236672
351020305000030,232460
351020305000031,279304
351020305000032,400806
351020305000033,161812
351020305000034,421446
351020305000035,1140478
351020305000036,782556
351020305000037,1233510
351020305000038,805752
351020305000039,728308
351020305000040,603610
351020305000041,782594
351020305000042,461892
351020305000043,362070
351020305000044,879808
351020305000045,471220
351020305000046,462682
351020305000047,349908
351020305000048,404880
351020305000049,459630
351020305000050,507346
351020305000051,281002
351020305000052,577078
351020305000053,520512
351020305000054,907016
351020305000055,1028932
351020305000056,975158
351020305000059,198776
351020305000060,196282
351020305000061,17796
351020305000062,187076
351020305000063,563844
351020305000064,377670
351020305000065,326286
351020305000066,122068
351020305000067,412944
351020305000068,469496
351020305000069,124124
351020305000070,78480
351020305000071,208216
351020305000072,19320
351020305000073,632938
351020305000074,171088
351020305000075,169966
351020305000076,231112
351020305000077,295792
351020305000078,192274
351020305000079,160686
351020305000080,2139692
351020305000081,281364
351020305000082,286428
351020305000083,271138
351020305000084,155694
351020305000085,172190
351020305000086,744162
351020308000001,52348
351020308000002,158432
351030205000001,1035356
351030205000002,752422
351030205000003,755482
351030205000004,727202
351030205000005,1708336
351030205000006,963750
351030205000007,1203396
351030205000008,858834
351030205000009,586880
351030205000010,653200
351030205000011,782948
351030205000012,63346
351030205000013,49722
351030205000015,431268
351030205000016,33856
351030205000017,39204
351030205000018,756942
351030205000019,780680
351030205000021,457708
351030205000022,1046728
351030205000025,31936
351030205000026,31752
351030205000027,409730
351030220000001,520520
351030220000002,75480
351030220000003,40876
351030220000004,197714
351030220000005,754630
351040105000001,1601980
351040105000002,1908970
351040105000003,1603882
351040105000004,1574818
351040105000005,1202978
351040105000006,1543676
351040105000007,1476102
351040105000008,1118204
351040105000009,1518232
351040105000010,1509664
351040105000011,919692
351040105000012,1047074
351040105000013,828768
351040105000014,1688888
351040105000015,363992
351040105000016,1033296
351040105000017,1573352
351040105000018,1604788
351040105000019,1265170
351040105000020,1218566
351040105000021,1176472
351040105000022,876664
351040105000023,1334488
351040105000024,889498
351040105000025,1402482
351040105000026,858238
351040105000027,1052590
351040105000028,786684
351040105000029,752148
351040105000030,190740
351040105000031,1172110
351040105000032,1429918
351040105000033,966864
351040105000034,1442682
351040105000035,1119018
351040105000036,1042646
351040105000037,1122690
351040105000038,1149794
351040105000039,1939706
351040105000040,1059946
351040105000041,1052342
351040105000042,926554
351040105000043,768804
351040105000044,383468
351040105000045,623894
351040105000046,109198
351040105000047,168892
351040105000048,129704
351040105000049,49460
351040105000050,115034
351040105000051,521022
351040105000052,431318
351040105000053,448626
351040105000054,159186
351040105000055,1474702
351040105000056,694280
351040105000057,1007934
351040105000058,862338
351040105000059,1175398
351040105000060,344258
351040105000061,41020
351040105000063,108864
351040105000064,1728378
351040105000065,707370
351040105000066,837650
351040105000067,24380
351040105000069,51820
351040105000073,134780
351040105000074,155880
351040105000075,29450
351040105000076,121676
351040105000077,105684
351040105000078,237410
351040105000079,235486
351050005000001,242820
351050005000002,319220
351050005000003,428346
351050005000004,661954
351050005000005,619930
351050005000006,1491850
351050005000007,440844
351050005000008,399730
351050005000009,563566
351050005000010,1166450
351050005000011,1240994
351050005000012,1261966
351050005000013,426352
351050005000014,614274
351050005000015,352720
351050005000016,1005102
351050005000017,515752
351050005000018,1221960
351050005000019,911306
351050005000020,1246090
351050005000021,439220
351050005000022,1113952
351050005000023,352050
351050005000024,738252
351050005000025,897598
351050005000026,1042274
351050005000027,991846
351050005000028,717700
351050005000029,1011540
351050005000030,1361446
351050005000031,825650
351050005000032,681406
351050005000033,1540476
351050005000034,1076562
351050005000035,1489146
351050005000036,580418
351050005000037,372440
351050005000038,2019896
351050005000039,931026
351050005000040,1053084
351050005000041,558788
351050005000042,983496
351050005000043,909502
351050005000044,821720
351050005000045,488354
351050005000046,914602
351050005000047,1170680
351050005000048,1048300
351050005000049,758150
351050005000050,851328
351050005000051,601930
351050005000052,486958
351050005000053,538924
351050005000054,705086
351050005000055,438524
351050005000056,455498
351050005000057,979086
351050005000058,552376
351050005000059,772228
351050005000060,915092
351050005000061,734762
351050005000062,518166
