id_setor_censitario,pessoas_5anos_mais_alfab
355220505000214,502
355220505000215,1011
355220505000216,1304
355220505000217,1112
355220505000218,804
355220505000219,603
355220505000220,701
355220505000221,369
355220505000222,349
355220505000223,819
355220505000224,918
355220505000225,798
355220505000226,768
355220505000227,864
355220505000228,945
355220505000229,850
355220505000230,783
355220505000231,635
355220505000232,623
355220505000233,597
355220505000234,895
355220505000235,710
355220505000236,362
355220505000237,877
355220505000238,765
355220505000239,864
355220505000240,528
355220505000241,518
355220505000242,535
355220505000243,577
355220505000244,458
355220505000245,954
355220505000246,679
355220505000247,657
355220505000248,598
355220505000249,546
355220505000250,414
355220505000251,588
355220505000252,934
355220505000253,706
355220505000254,627
355220505000255,1044
355220505000256,993
355220505000257,509
355220505000258,952
355220505000259,671
355220505000260,763
355220505000261,826
355220505000262,1041
355220505000263,673
355220505000264,631
355220505000265,744
355220505000266,867
355220505000267,1010
355220505000268,980
355220505000269,916
355220505000270,1045
355220505000271,853
355220505000272,922
355220505000273,861
355220505000274,917
355220505000275,433
355220505000276,536
355220505000277,95
355220505000278,496
355220505000279,810
355220505000280,661
355220505000281,884
355220505000282,878
355220505000283,626
355220505000284,697
355220505000285,504
355220505000286,807
355220505000287,768
355220505000288,558
355220505000289,773
355220505000290,1050
355220505000291,1392
355220505000292,1057
355220505000293,1130
355220505000294,1121
355220505000295,626
355220505000296,840
355220505000297,1037
355220505000298,755
355220505000299,874
355220505000300,870
355220505000301,532
355220505000302,568
355220505000303,1123
355220505000304,719
355220505000305,840
355220505000306,660
355220505000307,617
355220505000308,623
355220505000309,1052
355220505000310,1016
355220505000311,832
355220505000312,402
355220505000313,1430
355220505000314,921
355220505000315,296
355220505000317,80
355220505000318,1203
355220505000319,898
355220505000320,462
355220505000321,317
355220505000322,1251
355220505000323,739
355220505000324,710
355220505000325,882
355220505000326,444
355220505000327,964
355220505000329,2532
355220505000330,744
355220505000331,683
355220505000332,632
355220505000333,796
355220505000334,700
355220505000335,717
355220505000336,703
355220505000337,531
355220505000338,941
355220505000339,862
355220505000340,912
355220505000341,1194
355220505000342,838
355220505000343,763
355220505000344,332
355220505000345,827
355220505000346,823
355220505000347,653
355220505000348,754
355220505000349,839
355220505000350,389
355220505000351,870
355220505000352,855
355220505000353,931
355220505000354,669
355220505000355,935
355220505000356,959
355220505000357,870
355220505000358,951
355220505000359,1303
355220505000360,547
355220505000361,1700
355220505000362,968
355220505000363,713
355220505000364,878
355220505000365,797
355220505000366,1268
355220505000367,683
355220505000368,1231
355220505000369,1144
355220505000370,560
355220505000371,876
355220505000372,1080
355220505000373,993
355220505000374,768
355220505000375,773
355220505000376,510
355220505000377,1112
355220505000378,1098
355220505000379,850
355220505000380,846
355220505000381,781
355220505000382,646
355220505000383,733
355220505000384,633
355220505000385,720
355220505000386,557
355220505000387,753
355220505000388,727
355220505000389,598
355220505000390,1001
355220505000391,934
355220505000392,581
355220505000393,1016
355220505000394,1018
355220505000395,916
355220505000396,936
355220505000397,1162
355220505000398,843
355220505000399,552
355220505000400,823
355220505000401,0
355220505000402,1012
355220505000403,474
355220505000404,856
355220505000405,1056
355220505000406,739
355220505000407,1192
355220505000408,1043
355220505000409,956
355220505000410,1156
355220505000411,978
355220505000412,889
355220505000413,1010
355220505000414,50
355220505000415,955
355220505000416,1437
355220505000417,955
355220505000418,808
355220505000419,866
355220505000420,676
355220505000421,921
355220505000422,1060
355220505000423,1355
355220505000424,1060
355220505000425,956
355220505000426,952
355220505000427,945
355220505000428,1177
355220505000429,1141
355220505000430,936
355220505000431,1163
355220505000432,1127
355220505000433,996
355220505000434,662
355220505000435,911
355220505000436,1381
355220505000437,932
355220505000438,999
355220505000439,995
355220505000440,795
355220505000441,1318
355220505000442,1189
355220505000443,955
355220505000444,969
355220505000445,1058
355220505000446,1460
355220505000447,1248
355220505000448,660
355220505000449,913
355220505000450,1055
355220505000451,463
355220505000452,750
355220505000453,857
355220505000454,827
355220505000455,2084
355220505000456,810
355220505000457,661
355220505000458,1056
355220505000459,1062
355220505000460,859
355220505000461,395
355220505000462,590
355220505000463,1061
355220505000464,1036
355220505000465,1021
355220505000466,1005
355220505000467,836
355220505000468,812
355220505000469,902
355220505000470,1207
355220505000471,1289
355220505000472,951
355220505000473,1903
355220505000474,682
355220505000475,652
355220505000476,584
355220505000477,937
355220505000478,928
355220505000479,1394
355220505000480,1135
355220505000481,878
355220505000482,878
355220505000483,1084
355220505000484,983
355220505000485,1571
355220505000486,1201
355220505000487,523
355220505000488,1003
355220505000489,932
355220505000490,805
355220505000491,814
355220505000492,966
355220505000493,1273
355220505000494,803
355220505000495,1009
355220505000496,1532
355220505000497,1267
355220505000498,1204
355220505000499,398
355220505000500,1031
355220505000501,682
355220505000502,631
355220505000503,1012
355220505000504,821
355220505000505,1109
355220505000506,913
355220505000507,982
355220505000508,696
355220505000509,797
355220505000510,586
355220505000511,890
355220505000512,852
355220505000514,784
355220505000515,893
355220505000516,905
355220505000517,915
355220505000518,473
355220505000519,907
355220505000520,397
355220505000521,1367
355220505000522,906
355220505000523,543
355220505000524,470
355220505000525,843
355220505000526,160
355220505000527,586
355220505000528,1174
355220505000529,494
355220505000530,1322
355220505000531,904
355220505000532,556
355220505000533,603
355220505000534,741
355220505000535,422
355220505000536,867
355220505000537,2309
355220505000538,861
355220505000539,1766
355220505000540,876
355220505000541,1174
355220505000542,1010
355220505000543,833
355220505000544,909
355220505000545,1066
355220505000546,1321
355220505000547,391
355220505000548,949
355220505000549,1015
355220505000550,964
355220505000551,877
355220505000552,792
355220505000553,704
355220505000554,735
355220505000555,1041
355220505000556,1928
355220505000557,432
355220505000558,870
355220505000559,1137
355220505000560,850
355220505000561,1096
355220505000562,1067
355220505000563,1057
355220505000564,929
355220505000565,1106
355220505000566,803
355220505000567,1105
355220505000568,1143
355220505000569,864
355220505000570,968
355220505000571,903
355220505000572,798
355220505000573,258
355220505000574,715
355220505000575,1316
355220505000576,883
355220505000577,870
355220505000578,1008
355220505000579,981
355220505000580,798
355220505000581,589
355220505000582,974
355220505000583,1005
355220505000584,2392
355220505000585,868
355220505000586,1262
355220505000587,245
355220505000588,1243
355220505000589,1063
355220505000590,1261
355220505000591,1728
355220505000592,1451
355220505000593,971
355220505000594,831
355220505000595,687
355220505000596,1468
355220505000597,1536
355220505000598,874
355220505000599,1189
355220505000600,708
355220505000601,777
355220505000602,1192
355220505000603,1651
355220505000604,1361
355220505000605,982
355220505000606,1056
355220505000607,1402
355220505000608,764
355220505000609,669
355220505000610,597
355220505000611,727
355220505000612,783
355220505000613,203
355220505000614,849
355220505000615,599
355220505000616,1218
355220505000617,185
355220505000618,115
355220505000619,190
355220505000620,164
355220505000621,50
355220505000622,402
355220505000623,118
355220505000624,207
355220505000625,443
355220505000626,356
355220505000627,400
355220505000628,82
355220505000629,293
355220505000630,366
355220505000631,114
355220505000632,463
355220505000633,588
355220505000634,344
355220505000635,254
355220505000636,418
355220505000637,563
355220505000638,475
355220505000639,628
355220505000640,475
355220505000641,524
355220505000642,391
355220505000643,142
355220505000644,512
355220505000645,646
355220505000646,473
355220505000647,491
355220505000648,662
355220505000649,961
355220505000650,714
355220505000651,537
355220505000652,741
355220505000653,743
355220505000654,85
355220505000655,55
355220505000656,77
355220505000657,839
355220505000658,533
355220505000659,295
355220505000660,726
355220505000661,502
355220505000662,832
355220505000663,787
355220505000664,820
355220505000665,809
355220505000666,673
355220505000667,668
355220505000668,695
355220505000669,646
355220505000670,885
355220505000671,981
355220505000672,602
355220505000673,643
355220505000674,740
355220505000675,723
355220505000676,419
355220505000677,162
355220505000678,245
355220505000679,172
355220505000680,608
355220505000681,648
355220505000682,642
355220505000683,505
355220505000684,261
355230405000001,900
355230405000002,454
355230405000003,518
355230405000004,514
355230405000005,672
355230405000006,653
355230405000007,44
355230405000008,14
355230405000009,119
355230405000010,176
355230405000011,46
355230405000012,147
355230405000013,299
355230405000014,590
355230410000001,465
355230410000002,128
355230410000003,575
355240305000001,178
355240305000002,395
355240305000003,727
355240305000004,583
355240305000005,844
355240305000006,832
355240305000007,307
355240305000008,788
355240305000009,678
355240305000010,289
355240305000011,532
355240305000012,522
355240305000013,393
355240305000014,537
355240305000015,1197
355240305000016,1516
355240305000018,640
355240305000019,579
355240305000020,560
355240305000021,672
355240305000022,697
355240305000023,920
355240305000024,1158
355240305000025,383
355240305000026,627
355240305000027,506
355240305000028,572
